x                 ,y              rho[i][j],    u[i][j],    v[i][j],      p[i][j],      T[i][j],      Ma[i][j]
0.9640000000    0.1300000000    0.6016388893    709.8210454578    175.3386017514    39718.7960582461    229.9786363636    2.4050057766
0.9640000000    0.1350000000    0.5963603243    709.8650942917    178.0984561886    39233.2665934791    229.1780641201    2.4115404819
0.9640000000    0.1400000000    0.5910876345    709.9489778059    180.8888754447    38750.1561787337    228.3751799943    2.4183020503
0.9640000000    0.1450000000    0.5858205440    710.0697611186    183.7099684167    38269.4166900817    227.5697667532    2.4252844213
0.9640000000    0.1500000000    0.5805588964    710.2231964338    186.5614325877    37791.0094414638    226.7616077754    2.4324770012
0.9640000000    0.1550000000    0.5753026359    710.4041871006    189.4426532148    37314.9055250782    225.9504975576    2.4398661372
0.9640000000    0.1600000000    0.5700517816    710.6072260782    192.3528106292    36841.0850698552    225.1362484728    2.4474365492
0.9640000000    0.1650000000    0.5648064006    710.8267681162    195.2909823544    36369.5357626474    224.3186937912    2.4551725782
0.9640000000    0.1700000000    0.5595665821    711.0575148166    198.2562311253    35900.2509534253    223.4976874840    2.4630591728
0.9640000000    0.1750000000    0.5543324149    711.2946085463    201.2476743224    35433.2275982729    222.6731015913    2.4710825904
0.9640000000    0.1800000000    0.5491039678    711.5337431443    204.2645340368    34968.4642101989    221.8448219814    2.4792308305
0.9640000000    0.1850000000    0.5438812728    711.7712062808    207.3061696230    34505.9589070713    221.0127432156    2.4874938433
0.9640000000    0.1900000000    0.5386643098    712.0038709383    210.3720961583    34045.7075783848    220.1767630405    2.4958635674
0.9640000000    0.1950000000    0.5334529922    712.2291529819    213.4619928736    33587.7021404079    219.3367768071    2.5043338518
0.9640000000    0.2000000000    0.5282471509    712.4449494163    216.5757056514    33131.9288094171    218.4926719089    2.5129003110
0.9640000000    0.2050000000    0.5230465165    712.6495687085    219.7132473658    32678.3662885392    217.6443221423    2.5215601540
0.9640000000    0.2100000000    0.5178506971    712.8416612406    222.8747994386    32226.9837256694    216.7915817238    2.5303120175
0.9640000000    0.2150000000    0.5126591498    713.0201550031    226.0607177438    31777.7382445787    215.9342785106    2.5391558262
0.9640000000    0.2200000000    0.5074711423    713.1841992515    229.2715461319    31330.5717578621    215.0722057266    2.5480926985
0.9640000000    0.2250000000    0.5022856993    713.3331171138    232.5080417079    30885.4066026957    214.2051110970    2.5571249111
0.9640000000    0.2300000000    0.4971015244    713.4663669992    235.7712181091    30442.1392306123    213.3326815916    2.5662559443
0.9640000000    0.2350000000    0.4919168810    713.5835120709    239.0624174741    30000.6305961613    212.4545206487    2.5754906389
0.9640000000    0.2400000000    0.4867294016    713.6841969343    242.3834307795    29560.6907488052    211.5701121719    2.5848355253
0.9640000000    0.2450000000    0.4815357670    713.7681310291    245.7367045558    29122.0528428413    210.6787603814    2.5942994422
0.9640000000    0.2500000000    0.4763311378    713.8350790317    249.1257104820    28684.3270127961    209.7794836982    2.6038946913
0.9640000000    0.2550000000    0.4711080928    713.8848599543    252.5556385808    28246.9141950232    208.8708170023    2.6136392371
0.9640000000    0.2600000000    0.4658545353    713.9173587017    256.0347692587    27808.8361685900    207.9504215709    2.6235610944
0.9640000000    0.2650000000    0.4605492976    713.9325566941    259.5773632175    27368.3791811200    207.0142652093    2.6337075911
0.9640000000    0.2700000000    0.4551521582    713.9305923049    263.2102501393    26922.2857603257    206.0547558975    2.6441665000
0.9640000000    0.2750000000    0.4495783525    713.9118731754    266.9897119339    26463.6948965638    205.0559657318    2.6551202004
0.9640000000    0.2800000000    0.4436188572    713.8773250408    271.0544371777    25975.7105435476    203.9786705634    2.6670156264
0.9640000000    0.2850000000    0.4366031361    713.8287807507    275.8505967369    25404.2622344895    202.6968761375    2.6812873772
0.9640000000    0.2900000000    0.4255064100    713.7763573517    283.4210931875    24506.5074630357    200.6331237723    2.7045950973
0.9680000000    0.0500000000    0.6858967606    711.6026240858    134.5937384840    47713.5365870857    242.3316704150    2.3206771201
0.9680000000    0.0550000000    0.6805062756    711.5827692560    137.0543992334    47189.3702221827    241.5679791856    2.3257605800
0.9680000000    0.0600000000    0.6751225176    711.5426765527    139.5277908706    46667.4987782440    240.8015349112    2.3308492938
0.9680000000    0.0650000000    0.6697460098    711.4820567049    142.0137246264    46147.9759987849    240.0323862952    2.3359427187
0.9680000000    0.0700000000    0.6643772746    711.4008450201    144.5120429034    45630.8563401487    239.2605902678    2.3410409961
0.9680000000    0.0750000000    0.6590168296    711.2994289765    147.0226645216    45116.1956345980    238.4862173196    2.3461456789
0.9680000000    0.0800000000    0.6536651724    711.1789681818    149.5456567041    44604.0510052273    237.7093569102    2.3512607751
0.9680000000    0.0850000000    0.6483227524    711.0417545544    152.0813286601    44094.4793665949    236.9301206223    2.3563939544
0.9680000000    0.0900000000    0.6429899290    710.8915173841    154.6303294135    43587.5342152707    236.1486406790    2.3615576181
0.9680000000    0.0950000000    0.6376669249    710.7335631659    157.1937236271    43083.2610521577    235.3650624713    2.3667694727
0.9680000000    0.1000000000    0.6323537862    710.5746656633    159.7730185928    42581.6923839429    234.5795314616    2.3720523113
0.9680000000    0.1050000000    0.6270503619    710.4226807333    162.3701246726    42082.8435393868    233.7921765228    2.3774328924
0.9680000000    0.1100000000    0.6217563103    710.2859315704    164.9872473211    41586.7103897384    233.0030928363    2.3829400330
0.9680000000    0.1150000000    0.6164711327    710.1724681545    167.6267257514    41093.2695653299    232.2123276235    2.3886022306
0.9680000000    0.1200000000    0.6111942290    710.0893320159    170.2908457170    40602.4811239414    231.4198713015    2.3944452333
0.9680000000    0.1250000000    0.6059249628    710.0419491577    172.9816584140    40114.2930753182    230.6256554293    2.4004899642
0.9680000000    0.1300000000    0.6006627250    710.0337374346    175.7008338505    39628.6468487254    229.8295574116    2.4067510995
0.9680000000    0.1350000000    0.5954069841    710.0659642868    178.4495674582    39145.4827460036    229.0314106953    2.4132364437
0.9680000000    0.1400000000    0.5901573185    710.1378416109    181.2285467006    38664.7445991090    228.2310183768    2.4199470832
0.9680000000    0.1450000000    0.5849134292    710.2468078897    184.0379733300    38186.3831486048    227.4281678478    2.4268781768
0.9680000000    0.1500000000    0.5796751349    710.3889285823    186.8776290246    37710.3579751422    226.6226443296    2.4340201718
0.9680000000    0.1550000000    0.5744423556    710.5593436376    189.7469683013    37236.6380742062    225.8142417219    2.4413602166
0.9680000000    0.1600000000    0.5692150882    710.7527015285    192.6452225165    36765.2013284926    225.0027699339    2.4488835717
0.9680000000    0.1650000000    0.5639933807    710.9635366685    195.5715013939    36296.0331999588    224.1880585662    2.4565748691
0.9680000000    0.1700000000    0.5587773064    711.1865661324    198.5248825461    35829.1249547345    223.3699573461    2.4644191327
0.9680000000    0.1750000000    0.5535669412    711.4168984253    201.5044837467    35364.4716773595    222.5483340189    2.4724025251
0.9680000000    0.1800000000    0.5483623433    711.6501595628    204.5095164460    34902.0702533112    221.7230704868    2.4805128301
0.9680000000    0.1850000000    0.5431635363    711.8825494311    207.5393218081    34441.9174204198    220.8940579089    2.4887397076
0.9680000000    0.1900000000    0.5379704933    712.1108448045    210.5933922799    33984.0079217466    220.0611913052    2.4970747694
0.9680000000    0.1950000000    0.5327831222    712.3323655776    213.6713825419    33528.3327383666    219.2243639949    2.5055115310
0.9680000000    0.2000000000    0.5276012493    712.5449188820    216.7731138562    33074.8773381107    218.3834619960    2.5140452877
0.9680000000    0.2050000000    0.5224246019    712.7467328429    219.8985756160    32623.6198396175    217.5383583156    2.5226729555
0.9680000000    0.2100000000    0.5172527855    712.9363885554    223.0479275702    32174.5289507564    216.6889068863    2.5313929110
0.9680000000    0.2150000000    0.5120852558    713.1127559267    226.2215059766    31727.5614831694    215.8349357078    2.5402048526
0.9680000000    0.2200000000    0.5069212797    713.2749366019    229.4198371004    31282.6591492901    214.9762384980    2.5491097043
0.9680000000    0.2250000000    0.5017598821    713.4222153659    232.6436623325    30839.7441782045    214.1125637532    2.5581095769
0.9680000000    0.2300000000    0.4965997673    713.5540201826    235.8939813253    30398.7129735851    213.2435993989    2.5672078096
0.9680000000    0.2350000000    0.4914391993    713.6698903526    239.1721240113    29959.4264451440    212.3689498750    2.5764091234
0.9680000000    0.2400000000    0.4862758098    713.7694520765    242.4798714141    29521.6944954821    211.4880998926    2.5857199482
0.9680000000    0.2450000000    0.4811062753    713.8524009833    245.8196636123    29085.2498399077    210.6003538502    2.5951490445
0.9680000000    0.2500000000    0.4759257440    713.9184919409    249.1949719080    28649.7015467651    209.7047289379    2.6047086629
0.9680000000    0.2550000000    0.4707267677    713.9675378020    252.6109967944    28214.4482878331    208.7997560245    2.6144167593
0.9680000000    0.2600000000    0.4654971954    713.9994207550    256.0760482896    27778.5074457405    207.8830872708    2.6243014078
0.9680000000    0.2650000000    0.4602157594    714.0141227735    259.6044495972    27340.1572892276    206.9506724596    2.6344101084
0.9680000000    0.2700000000    0.4548420623    714.0117859109    263.2231483926    26896.1265963904    205.9948864790    2.6448309938
0.9680000000    0.2750000000    0.4492910361    713.9928252198    266.9886424509    26439.5310978223    204.9997418795    2.6557471375
0.9680000000    0.2800000000    0.4433530831    713.9581814138    271.0400509069    25953.4319846068    203.9258973349    2.6676069116
0.9680000000    0.2850000000    0.4363568311    713.9097068191    275.8242828938    25383.7041218552    202.6471672572    2.6818474951
0.9680000000    0.2900000000    0.4252713728    713.8570605615    283.3891774490    24487.0672448970    200.5847651370    2.7051438044
0.9720000000    0.0500000000    0.6845872353    711.8630281539    135.0731194835    47586.4444392203    242.1484975900    2.3226608841
0.9720000000    0.0550000000    0.6792174891    711.8433099839    137.5280570603    47064.6876906246    241.3868684977    2.3277423247
0.9720000000    0.0600000000    0.6738545413    711.8034909715    139.9956190852    46545.2213716651    240.6225140773    2.3328290965
0.9720000000    0.0650000000    0.6684989084    711.7432732727    142.4756168534    46028.0982955240    239.8554820060    2.3379206270
0.9720000000    0.0700000000    0.6631511057    711.6625634009    144.9678895310    45513.3718726617    239.0858275707    2.3430169650
0.9720000000    0.0750000000    0.6578116439    711.5616829800    147.4723459268    45001.0967572604    238.3136186869    2.3481194538
0.9720000000    0.0800000000    0.6524810161    711.4416701602    149.9890318994    44491.3288430749    237.5389411602    2.3532317130
0.9720000000    0.0850000000    0.6471596714    711.3046270277    152.5182195838    43984.1239703398    236.7619020470    2.3583607996
0.9720000000    0.0900000000    0.6418479754    711.1540259874    155.0605030674    43479.5350152111    235.9826288168    2.3635182765
0.9720000000    0.0950000000    0.6365461660    710.9948701435    157.6168760828    42977.6076132491    235.2012628747    2.3687208449
0.9720000000    0.1000000000    0.6312543131    710.8336220711    160.1887656191    42478.3753533101    234.4179475712    2.3739902471
0.9720000000    0.1050000000    0.6259722961    710.6778679031    162.7780029038    41981.8555949458    233.6328124566    2.3793523029
0.9720000000    0.1100000000    0.6206998063    710.5357507399    165.3867276507    41488.0469785915    232.8459566473    2.3848351628
0.9720000000    0.1150000000    0.6154363753    710.4152654593    168.0172377607    40996.9292678921    232.0574344430    2.3904670523
0.9720000000    0.1200000000    0.6101814266    710.3235380254    170.6718093817    40508.4655721357    231.2672457995    2.3962738997
0.9720000000    0.1250000000    0.6049343371    710.2662098405    173.3525178282    40022.6064557095    230.4753331735    2.4022772424
0.9720000000    0.1300000000    0.5996944998    710.2470168147    176.0610875877    39539.2951024665    229.6815849384    2.4084927231
0.9720000000    0.1350000000    0.5944613747    710.2676063532    178.7987912973    39058.4726188961    228.8858443591    2.4149293367
0.9720000000    0.1400000000    0.5892345238    710.3275877737    181.5664063017    38580.0826949204    228.0879222580    2.4215894419
0.9720000000    0.1450000000    0.5840136259    710.4247741322    184.3642264762    38104.0751071688    227.2876111254    2.4284694177
0.9720000000    0.1500000000    0.5787984757    710.5555519036    187.1921187572    37630.4078493577    226.4846985500    2.4355607749
0.9720000000    0.1550000000    0.5735889691    710.7153098838    190.0496093773    37159.0479317708    225.6789783336    2.4428515015
0.9720000000    0.1600000000    0.5683850809    710.8988665476    192.9359840458    36689.9710654548    224.8702583371    2.4503274454
0.9720000000    0.1650000000    0.5631868398    711.1008506829    195.8503883595    36223.1605286230    224.0583647928    2.4579735782
0.9720000000    0.1700000000    0.5579943028    711.3160082272    198.7919183787    35758.6055179946    223.2431433635    2.4657750442
0.9720000000    0.1750000000    0.5528075325    711.5394249160    201.7596954125    35296.2992420854    222.4244575704    2.4737179491
0.9720000000    0.1800000000    0.5476265765    711.7666672983    204.7529227980    34836.2369428160    221.6021853338    2.4817898908
0.9720000000    0.1850000000    0.5424514494    711.9938530903    207.7709253517    34378.4139564349    220.7762143358    2.4899802589
0.9720000000    0.1900000000    0.5372821177    712.2176660212    210.8131740781    33922.8238568584    219.9464367601    2.4982803506
0.9720000000    0.1950000000    0.5321184833    712.4353311827    213.8792997274    33469.4566688069    219.1127437719    2.5066833538
0.9720000000    0.2000000000    0.5269603683    712.6445655197    216.9690991131    33018.2970933948    218.2750198920    2.5151842442
0.9720000000    0.2050000000    0.5218074963    712.8435155125    220.0825380023    32569.3226496781    217.4331372265    2.5237796422
0.9720000000    0.2100000000    0.5166594706    713.0306910986    223.2197541256    32122.5015931275    216.5869493261    2.5324676585
0.9720000000    0.2150000000    0.5115157449    713.2049019974    226.3810636833    31677.7904126536    215.7362842489    2.5412477592
0.9720000000    0.2200000000    0.5063755856    713.3652001431    229.5669748986    31235.1306104183    214.8809361339    2.5501206674
0.9720000000    0.2250000000    0.5012380176    713.5108300325    232.7782130359    30794.4442962797    214.0206541814    2.5590883225
0.9720000000    0.2300000000    0.4961017457    713.6411874743    236.0157634358    30355.6278121589    213.1551272069    2.5681539174
0.9720000000    0.2350000000    0.4909650342    713.7557864565    239.2809436106    29918.5420043543    212.2839605806    2.5773220490
0.9720000000    0.2400000000    0.4858255138    713.8542335697    242.5755245478    29482.9966032656    211.4066397355    2.5865990445
0.9720000000    0.2450000000    0.4806798560    713.9362096311    245.9019399316    29048.7238511394    210.5224691431    2.5959935836
0.9720000000    0.2500000000    0.4755231965    714.0014588513    249.2636608885    28615.3317062010    209.6304646303    2.6055178652
0.9720000000    0.2550000000    0.4703480590    714.0497871696    252.6658987128    28182.2165231320    208.7291528955    2.6151898361
0.9720000000    0.2600000000    0.4651422376    714.0810733484    256.1169934462    27748.3912330139    207.8161768055    2.6250376300
0.9720000000    0.2650000000    0.4598843638    714.0952992104    259.6313312057    27312.1260788053    206.8874679452    2.6351089188
0.9720000000    0.2700000000    0.4545338640    714.0926097787    263.2359780570    26870.1360512154    205.9353679401    2.6454921957
0.9720000000    0.2750000000    0.4490053652    714.0734267878    266.9876485389    26415.5135261088    204.9438294821    2.6563712304
0.9720000000    0.2800000000    0.4430886911    714.0387049082    271.0258953607    25931.2765826448    203.8733931521    2.6681958409
0.9720000000    0.2850000000    0.4361116418    713.9903128903    275.7983605043    25363.2461032499    202.5976833847    2.6824057626
0.9720000000    0.2900000000    0.4250377216    713.9374573789    283.3574606059    24467.7476255937    200.5366875079    2.7056900589
0.9760000000    0.0500000000    0.6832880532    712.1215816907    135.5496144452    47460.4502496286    241.9665576368    2.3246337890
0.9760000000    0.0550000000    0.6779389191    712.1019992708    137.9988410447    46941.0851529860    241.2069837764    2.3297131353
0.9760000000    0.0600000000    0.6725966527    712.0624525066    140.4605869816    46424.0058576784    240.4447119586    2.3347978905
0.9760000000    0.0650000000    0.6672617635    712.0026361912    142.9346637741    45909.2642731513    239.6797888882    2.3398874564
0.9760000000    0.0700000000    0.6619347600    711.9224309812    145.4209078016    45396.9127989307    238.9122683073    2.3449817983
0.9760000000    0.0750000000    0.6566161462    711.8220983352    147.9192188350    44887.0049507640    238.1422157103    2.3500820676
0.9760000000    0.0800000000    0.6513064105    711.7025639747    150.4296230742    44379.5954241663    237.3697134398    2.3551915244
0.9760000000    0.0850000000    0.6460060008    711.5657520195    152.9523580520    43874.7389870757    236.5948642056    2.3603166516
0.9760000000    0.0900000000    0.6407152884    711.4148907527    155.4879658936    43372.4878485898    235.8177908190    2.3654682154
0.9760000000    0.0950000000    0.6354345247    711.2546904502    158.0373722872    42872.8876751388    235.0386306398    2.3706619481
0.9760000000    0.1000000000    0.6301638019    711.0913074665    160.6019259365    42375.9729860229    234.2575246508    2.3759185596
0.9760000000    0.1050000000    0.6249030285    710.9320550254    163.1833793417    41881.7629981159    233.4746026343    2.3812629240
0.9760000000    0.1100000000    0.6196519275    710.7848839755    165.7838048286    41390.2589614186    232.6899670629    2.3867224891
0.9760000000    0.1150000000    0.6144100611    710.6577142335    168.4054552961    40901.4436611991    231.9036786964    2.3923251462
0.9760000000    0.1200000000    0.6091768768    710.5577316634    171.0505920383    40415.2832173921    231.1157464805    2.3980969248
0.9760000000    0.1250000000    0.6039517666    710.4907678216    173.7213085094    39931.7307855464    230.3261233855    2.4040598948
0.9760000000    0.1300000000    0.5987341271    710.4608546188    176.4193779237    39450.7314085316    229.5347085956    2.4102305911
0.9760000000    0.1350000000    0.5935234120    710.4700035414    179.1461454514    38972.2271489374    228.7413552778    2.4166191449
0.9760000000    0.1400000000    0.5883191680    710.5182131923    181.9024753137    38496.1617274169    227.9458822756    2.4232291570
0.9760000000    0.1450000000    0.5831210536    710.6036709003    184.6887524080    38022.4841264722    227.1480876198    2.4300582226
0.9760000000    0.1500000000    0.5779288400    710.7230905607    187.5049296331    37551.1509012402    226.3477617754    2.4370989339
0.9760000000    0.1550000000    0.5727423993    710.8721210306    190.3506070966    37082.1271928878    225.5446989445    2.4443401537
0.9760000000    0.1600000000    0.5675616844    711.0457646456    193.2251279838    36615.3866212160    224.7387053679    2.4517683616
0.9760000000    0.1650000000    0.5623867044    711.2387590511    196.1276773360    36150.9103277647    223.9296042308    2.4593689166
0.9760000000    0.1700000000    0.5572174999    711.4458925477    199.0573732231    35688.6854594824    223.1172373356    2.4671271283
0.9760000000    0.1750000000    0.5520541196    711.6622395480    202.0133436991    35228.7033484356    222.3014640726    2.4750290851
0.9760000000    0.1800000000    0.5468966001    711.8833159857    204.9947866293    34770.9575797331    221.4821583841    2.4830622296
0.9760000000    0.1850000000    0.5417449474    712.1051635639    208.0010124651    34315.4420680773    220.6592044143    2.4912157036
0.9760000000    0.1900000000    0.5365991204    712.3243766504    211.0314720979    33862.1491961330    219.8324914110    2.4994805036
0.9760000000    0.1950000000    0.5314590157    712.5380871539    214.0857730963    33411.0680109979    219.0019082670    2.5078494963
0.9760000000    0.2000000000    0.5263244506    712.7439218772    217.1636881060    32962.1824282297    218.1673378857    2.5163173403
0.9760000000    0.2050000000    0.5211951453    712.9399446117    220.2651592031    32515.4693513888    217.3286513592    2.5248803571
0.9760000000    0.2100000000    0.5160707003    713.1245924345    223.3903018111    32070.8965702664    216.4857017557    2.5335363875
0.9760000000    0.2150000000    0.5109505679    713.2966128622    226.5394116649    31628.4202395545    215.6383171040    2.5422846589
0.9760000000    0.2200000000    0.5058340136    713.4550060466    229.7129785032    31187.9816402414    214.7862918875    2.5511256877
0.9760000000    0.2250000000    0.5007200621    713.5989742378    232.9117110512    30749.5027511643    213.9293759415    2.5600612356
0.9760000000    0.2300000000    0.4956074187    713.7278793410    236.1365800017    30312.8798381068    213.0672589033    2.5690943443
0.9760000000    0.2350000000    0.4904943478    713.8412085301    239.3888902179    29877.9736650664    212.1995469999    2.5782294827
0.9760000000    0.2400000000    0.4853784787    713.9385475270    242.6704025500    29444.5937648120    211.3257263010    2.5874728719
0.9760000000    0.2450000000    0.4802564776    714.0195612886    245.9835443274    29012.4718726484    210.4451012457    2.5968331089
0.9760000000    0.2500000000    0.4751234668    714.0839824813    249.3317866839    28581.2147933157    209.5566861677    2.6063223394
0.9760000000    0.2550000000    0.4699719414    714.1316093513    252.7203520267    28150.2165129119    208.6590034382    2.6159585007
0.9760000000    0.2600000000    0.4647896399    714.1623165116    256.1576108152    27718.4854572895    207.7496864571    2.6257697860
0.9760000000    0.2650000000    0.4595550923    714.1760849274    259.6580124750    27284.2837980077    206.8246484409    2.6358040398
0.9760000000    0.2700000000    0.4542275484    714.1730618854    263.2487418540    26844.3127008523    205.8761975841    2.6461501157
0.9760000000    0.2750000000    0.4487213286    714.1536750777    266.9867311330    26391.6410940352    204.8882264140    2.6569924814
0.9760000000    0.2800000000    0.4428256743    714.1188921090    271.0119693666    25909.2436264921    203.8211565740    2.6687824081
0.9760000000    0.2850000000    0.4358675683    714.0705951817    275.7728246385    25342.8880436496    202.5484242559    2.6829621604
0.9760000000    0.2900000000    0.4248054533    714.0175441996    283.3259399264    24448.5482197710    200.4888900984    2.7062338479
0.9800000000    0.0500000000    0.6819991021    712.3783028427    136.0232461997    47335.5410099031    241.7858392323    2.3265959123
0.9800000000    0.0550000000    0.6766704543    712.3588552503    138.4667742308    46818.5497532232    241.0283136635    2.3316730906
0.9800000000    0.0600000000    0.6713487410    712.3195792258    140.9227177910    46303.8395377152    240.2681171658    2.3367557560
0.9800000000    0.0650000000    0.6660344652    712.2601632944    143.3908887646    45791.4613942015    239.5052955210    2.3418432876
0.9800000000    0.0700000000    0.6607281285    712.1804649414    145.8711211554    45281.4667443120    238.7399010184    2.3469355759
0.9800000000    0.0750000000    0.6554302285    712.0806907273    148.3633065972    44773.9080034643    237.9719968754    2.3520335970
0.9800000000    0.0800000000    0.6501412484    711.9616624254    150.8674532287    44268.8387003192    237.2016621559    2.3571402784
0.9800000000    0.0850000000    0.6448616348    711.8251375305    153.3837663341    43766.3125360708    236.4289954017    2.3622615655
0.9800000000    0.0900000000    0.6395917635    711.6741126980    155.9127389627    43266.3810132872    235.6541148718    2.3674074691
0.9800000000    0.0950000000    0.6343318982    711.5130161432    158.4552316428    42769.0897351010    234.8771538450    2.3725927890
0.9800000000    0.1000000000    0.6290821519    711.3477037572    161.0125169306    42274.4740090157    234.0982507137    2.3778372240
0.9800000000    0.1050000000    0.6238424605    711.1852139677    163.5862692561    41782.5547420887    233.3175350820    2.3831646996
0.9800000000    0.1100000000    0.6186125780    711.0332947792    166.1784922488    41293.3356351610    232.5351122292    2.3886019292
0.9800000000    0.1150000000    0.6133920968    710.8997727707    168.7913904739    40806.8023781898    231.7510487717    2.3941764130
0.9800000000    0.1200000000    0.6081804894    710.7918702356    171.4272054184    40322.9240505483    230.9653620914    2.3999142067
0.9800000000    0.1250000000    0.6029771635    710.7155840534    174.0880428614    39841.6564223381    230.1780152643    2.4058378313
0.9800000000    0.1300000000    0.5977815217    710.6752197746    176.7757189869    39362.9464867365    229.3889180886    2.4119646401
0.9800000000    0.1350000000    0.5925930128    710.6731361594    179.4916466604    38886.7374031427    228.5979336719    2.4183058429
0.9800000000    0.1400000000    0.5874111703    710.7097116279    182.2367736838    38412.9730888588    227.8048891304    2.4248662484
0.9800000000    0.1450000000    0.5822356333    710.7835060079    185.0115745195    37941.6018995276    227.0095884436    2.4316446588
0.9800000000    0.1500000000    0.5770661504    710.8915656502    187.8160883751    37472.5791013283    226.2118254426    2.4386347618
0.9800000000    0.1550000000    0.5719025707    711.0298096026    190.6499910848    37005.8680863927    225.4113952247    2.4458263256
0.9800000000    0.1600000000    0.5667448250    711.1934372184    193.5126862121    36541.4404691449    224.6081028477    2.4532065040
0.9800000000    0.1650000000    0.5615929026    711.3773091757    196.4034016915    36079.2753073063    223.8017687902    2.4607610895
0.9800000000    0.1700000000    0.5564468274    711.5762696772    199.3212811374    35619.3577229448    222.9922312205    2.4684756026
0.9800000000    0.1750000000    0.5513066342    711.7853935569    202.2654626068    35161.6771754659    222.1793455144    2.4763361542
0.9800000000    0.1800000000    0.5461723483    712.0001554414    205.2351412383    34706.2255829020    221.3629816601    2.4843300639
0.9800000000    0.1850000000    0.5410439664    712.2165277039    208.2296152331    34252.9954202547    220.5430202184    2.4924462495
0.9800000000    0.1900000000    0.5359214403    712.4310195526    211.2483168376    33801.9778576456    219.7193474116    2.5006754228
0.9800000000    0.1950000000    0.5308046605    712.6406717944    214.2908313190    33353.1609433440    218.8918497480    2.5090101378
0.9800000000    0.2000000000    0.5256934398    712.8430215108    217.3569075469    32906.5277880690    218.0604083948    2.5174447384
0.9800000000    0.2050000000    0.5205874948    713.0360490399    220.4464639293    32462.0546632375    217.2248933165    2.5259752464
0.9800000000    0.2100000000    0.5154864235    713.2181170832    223.5595933557    32019.7088788222    216.3851569957    2.5345992282
0.9800000000    0.2150000000    0.5103896762    713.3879090471    226.6965707261    31579.4462429469    215.5410273411    2.5433156672
0.9800000000    0.2200000000    0.5052965177    713.5443712736    229.8578668710    31141.2078037367    214.6922991013    2.5521248669
0.9800000000    0.2250000000    0.5002059726    713.6866618064    233.0441735682    30704.9153965528    213.8387226736    2.5610284058
0.9800000000    0.2300000000    0.4951167462    713.8141068670    236.2564465191    30270.4651961477    212.9799884470    2.5700291689
0.9800000000    0.2350000000    0.4900271028    713.9261652667    239.4959776959    29837.7178650075    212.1157034303    2.5791314929
0.9800000000    0.2400000000    0.4849346701    714.0224005483    242.7645176935    29406.4827127381    211.2453542437    2.5883414894
0.9800000000    0.2450000000    0.4798361085    714.1024607114    246.0644875078    28976.4909340057    210.3682451893    2.5976676704
0.9800000000    0.2500000000    0.4747265264    714.1660659517    249.3993584436    28547.3481372579    209.4833889786    2.6071221273
0.9800000000    0.2550000000    0.4695983897    714.2130060144    252.7743643141    28118.4458895358    208.5893035025    2.6167227871
0.9800000000    0.2600000000    0.4644393805    714.2431506224    256.1979063710    27688.7880591643    207.6836125247    2.6264979023
0.9800000000    0.2650000000    0.4592279266    714.2564791714    259.6844977282    27256.6287019146    206.7622107273    2.6364954899
0.9800000000    0.2700000000    0.4539231005    714.2531405080    263.2614424000    26818.6551214038    205.8173727084    2.6468047645
0.9800000000    0.2750000000    0.4484389152    714.2335675607    266.9858910656    26367.9127077414    204.8329305319    2.6576108937
0.9800000000    0.2800000000    0.4425640255    714.1987398442    270.9982716458    25887.3323925638    203.7691861313    2.6693666081
0.9800000000    0.2850000000    0.4356246101    714.1505501215    275.7476703147    25322.6297820593    202.4993895512    2.6835166702
0.9800000000    0.2900000000    0.4245745644    714.0973175560    283.2946127898    24429.4685928343    200.4413720079    2.7067751597
0.9840000000    0.0500000000    0.6807202711    712.6332095435    136.4940373893    47211.7038988548    241.6063311747    2.3285473311
0.9840000000    0.0550000000    0.6754119844    712.6138958452    138.9318794664    46697.0688217984    240.8508469242    2.3336222692
0.9840000000    0.0600000000    0.6701106969    712.5748889935    141.3820345409    46184.7098988498    240.0927184352    2.3387027725
0.9840000000    0.0650000000    0.6648169050    712.5158722351    143.8443149925    45674.6773059460    239.3319906122    2.3437882009
0.9840000000    0.0700000000    0.6595311036    712.4366823391    146.3185528253    45167.0215180567    238.5687143768    2.3488783775
0.9840000000    0.0750000000    0.6542537840    712.3374758383    148.8046323674    44661.7938868368    237.8029508050    2.3539741187
0.9840000000    0.0800000000    0.6489854242    712.2189785115    151.3025451920    44159.0468055489    237.0347758582    2.3590780446
0.9840000000    0.0850000000    0.6437264689    712.0827920472    153.8124665705    43658.8329172591    236.2642840876    2.3641955980
0.9840000000    0.0900000000    0.6384772975    711.9316936644    156.3348432708    43161.2029851093    235.4915893148    2.3693360745
0.9840000000    0.0950000000    0.6332381850    711.7698404199    158.8704735309    42666.2024638910    234.7168207228    2.3745133781
0.9840000000    0.1000000000    0.6280092634    711.6027941905    161.4205559996    42173.8673164087    233.9401139222    2.3797462200
0.9840000000    0.1050000000    0.6227904947    711.4373179286    163.9866879215    41684.2199794349    233.1615979637    2.3850575776
0.9840000000    0.1100000000    0.6175816630    711.2809477082    166.5708032450    41197.2664476071    232.3813804132    2.3904734039
0.9840000000    0.1150000000    0.6123823906    711.1413998757    169.1750552232    40712.9951944155    231.5995331574    2.3960207551
0.9840000000    0.1200000000    0.6071921750    711.0259108054    171.8016608868    40231.3781980956    230.8160814594    2.4017256422
